Start date,End date,Germany/Luxembourg [/MWh] Original resolutions, DE/LU neighbours [/MWh] Original resolutions,Belgium [/MWh] Original resolutions,Denmark 1 [/MWh] Original resolutions,Denmark 2 [/MWh] Original resolutions,France [/MWh] Original resolutions,Netherlands [/MWh] Original resolutions,Norway 2 [/MWh] Original resolutions,Austria [/MWh] Original resolutions,Poland [/MWh] Original resolutions,Sweden 4 [/MWh] Original resolutions,Switzerland [/MWh] Original resolutions,Czech Republic [/MWh] Original resolutions,DE/AT/LU [/MWh] Original resolutions,Northern Italy [/MWh] Original resolutions,Slovenia [/MWh] Original resolutions,Hungary [/MWh] Original resolutions,Average_Price_€/MWh,End date_actual_consumption,Total (grid load) [MWh] Original resolutions,Residual load [MWh] Original resolutions,Hydro pumped storage [MWh] Original resolutions,End date_forecast_consumption,Total (grid load) [MWh] Original resolutions_forecast_consumption,Residual load [MWh] Original resolutions_forecast_consumption,End date_actual_generation,Biomass [MWh] Original resolutions,Hydropower [MWh] Original resolutions,Wind offshore [MWh] Original resolutions,Wind onshore [MWh] Original resolutions,Photovoltaics [MWh] Original resolutions,Other renewable [MWh] Original resolutions,Nuclear [MWh] Original resolutions,Lignite [MWh] Original resolutions,Hard coal [MWh] Original resolutions,Fossil gas [MWh] Original resolutions,Hydro pumped storage [MWh] Original resolutions_actual_generation,Other conventional [MWh] Original resolutions,End date_forecast_generation,Total [MWh] Original resolutions,Photovoltaics and wind [MWh] Original resolutions,Wind offshore [MWh] Original resolutions_forecast_generation,Wind onshore [MWh] Original resolutions_forecast_generation,Photovoltaics [MWh] Original resolutions_forecast_generation,Other [MWh] Original resolutions,End date_cross_border_flows,Net export [MWh] Original resolutions,Netherlands (export) [MWh] Original resolutions,Netherlands (import) [MWh] Original resolutions,Switzerland (export) [MWh] Original resolutions,Switzerland (import) [MWh] Original resolutions,Denmark (export) [MWh] Original resolutions,Denmark (import) [MWh] Original resolutions,Czech Republic (export) [MWh] Original resolutions,Czech Republic (import) [MWh] Original resolutions,Luxembourg (export) [MWh] Original resolutions,Luxembourg (import) [MWh] Original resolutions,Sweden (export) [MWh] Original resolutions,Sweden (import) [MWh] Original resolutions,Austria (export) [MWh] Original resolutions,Austria (import) [MWh] Original resolutions,France (export) [MWh] Original resolutions,France (import) [MWh] Original resolutions,Poland (export) [MWh] Original resolutions,Poland (import) [MWh] Original resolutions,Norway (export) [MWh] Original resolutions,Norway (import) [MWh] Original resolutions,Belgium (export) [MWh] Original resolutions,Belgium (import) [MWh] Original resolutions,End date_scheduled_exchanges,Net export [MWh] Original resolutions_scheduled_exchanges,Netherlands (export) [MWh] Original resolutions_scheduled_exchanges,Netherlands (import) [MWh] Original resolutions_scheduled_exchanges,Switzerland (export) [MWh] Original resolutions_scheduled_exchanges,Switzerland (import) [MWh] Original resolutions_scheduled_exchanges,Denmark (export) [MWh] Original resolutions_scheduled_exchanges,Denmark (import) [MWh] Original resolutions_scheduled_exchanges,Czech Republic (export) [MWh] Original resolutions_scheduled_exchanges,Czech Republic (import) [MWh] Original resolutions_scheduled_exchanges,Luxembourg (export) [MWh] Original resolutions_scheduled_exchanges,Luxembourg (import) [MWh] Original resolutions_scheduled_exchanges,Sweden (export) [MWh] Original resolutions_scheduled_exchanges,Sweden (import) [MWh] Original resolutions_scheduled_exchanges,Austria (export) [MWh] Original resolutions_scheduled_exchanges,Austria (import) [MWh] Original resolutions_scheduled_exchanges,France (export) [MWh] Original resolutions_scheduled_exchanges,France (import) [MWh] Original resolutions_scheduled_exchanges,Poland (export) [MWh] Original resolutions_scheduled_exchanges,Poland (import) [MWh] Original resolutions_scheduled_exchanges,Norway (export) [MWh] Original resolutions_scheduled_exchanges,Norway (import) [MWh] Original resolutions_scheduled_exchanges,Belgium (export) [MWh] Original resolutions_scheduled_exchanges,Belgium (import) [MWh] Original resolutions_scheduled_exchanges,Rolling_Mean_24h,Rolling_Mean_7d,Price_Diff,Lag_1h,Lag_24h,Volatility_24h,Price_Change_1h,Price_Change_24h
2023-01-01,,0.35850484121016324,0.2188602346773798,0.21787970496791687,0.3317652101890466,0.07873404593432692,0.24637398200212637,0.37739203375674935,0.1758424557419964,0.38273148148148145,0.16782568711662252,0.10310980991398043,0.5880585472690736,0.15775225921481686,,193.14458333333334,16.864583333333332,0.3453932373144053,13.359961887341045,,,,397.17045454545456,,,174.04166666666666,,994.0,310.65625,848.5769230769231,,72.02631578947368,32.09375,615.0208333333334,958.3035714285714,518.8645833333334,419.0104166666667,192.625,305.5833333333333,,,,867.0535714285714,,88.82894736842105,,,681.4583333333334,338.8958333333333,-132.58333333333334,337.2083333333333,-87.52083333333333,531.1458333333334,-31.677083333333332,295.6354166666667,-149.59375,33.270833333333336,0.0,83.59375,-7.0,484.6770833333333,-63.875,217.3125,-232.35416666666666,222.07291666666666,0.0,336.9583333333333,0.0,64.10416666666667,-30.770833333333332,,524.3783333333333,333.94958333333335,-127.15499999999999,0.23458504562234447,-70.8025,617.3120833333334,-119.28625,0.1964544260531881,0.9623867570537139,0.30038719129342817,1.0,0.5565718157181572,0.9550325203252034,566.2541666666667,0.9970949749018322,210.26733333333334,-191.36666666666667,0.24502662646320605,0.9694768120556086,0.7270934194011117,1.0,0.35579075907590757,0.6552276896084218,12.386616561512374,12.386616561512374,0.03682987232604185,13.325825405415962,,1.1118659661978665,0.4879595934492175,
2023-01-02,,0.4343303534129835,0.34017400747962695,0.37656103818784903,0.4099376625641174,0.18414086415416267,0.42668086109192943,0.4596510459153944,0.2121654393511719,0.46397376543209873,0.29064156166747246,0.24146501038469473,0.7213709950552056,0.2675661155063827,,202.24166666666667,124.96083333333333,0.41682232495669364,20.777998815322487,,,,197.86904761904762,,,,,995.25,312.5104166666667,492.125,,47.21052631578947,33.572916666666664,615.0,,731.0263157894736,593.0833333333334,157.0,320.3333333333333,,,,527.375,,68.77631578947368,,,700.875,504.825,-43.03125,85.17708333333333,-79.41666666666667,436.4583333333333,-34.104166666666664,399.625,-169.22916666666666,79.70833333333333,-0.65625,0.0,-7.25,358.3541666666667,-76.38541666666667,36.114583333333336,-383.4895833333333,351.7708333333333,0.0,211.61458333333334,-19.489583333333332,106.21875,-23.46875,,824.2275,567.3090909090909,-110.19625,0.3474502855749808,-8.14625,477.18291666666664,-96.67958333333333,0.1787608136967459,0.9421144557082738,0.5460269289800475,1.0,0.0,0.9476476964769648,478.36875000000003,0.9996535828317604,99.1413043478261,-405.86608695652177,0.23342023722262942,0.9534935795394248,0.45734714003944776,0.9677890229661347,0.5730283828382838,0.71823178350214,16.92851184259185,15.172090679838552,0.22944085429506011,20.548557961027424,13.359961887341045,3.271585765844318,1.6579487060871474,57.615577049949536
2023-01-03,,0.4497414037188663,0.3628491785475152,0.4053318638429771,0.4257941726364327,0.19350169786386975,0.4619874387557133,0.47041489434020894,0.21759808976241804,0.47946913580246914,0.3034595219810953,0.2539689073895995,0.787801711485922,0.2902023293809785,,174.74375,147.73666666666665,0.4332298205704654,20.500985427046576,,,,164.67857142857142,,,,,,334.6979166666667,847.1818181818181,,65.89473684210526,38.010416666666664,615.15625,,876.5416666666666,821.4761904761905,377.42857142857144,326.1770833333333,,,,800.825,,68.73684210526316,,,308.421875,296.8804347826087,-96.53125,235.73958333333334,-9.739583333333334,60.5,-107.57291666666667,360.9479166666667,-194.375,59.333333333333336,0.0,0.0,-61.34375,352.9583333333333,-39.010416666666664,12.333333333333334,-473.1354166666667,283.6145833333333,-0.9479166666666666,94.5,-10.125,78.35416666666667,-30.791666666666668,,114.18249999999999,253.61041666666665,-85.08708333333334,0.21053681711592484,-46.145833333333336,155.96125,-231.97875,0.22396697847343952,0.9078642950432241,0.5464251662713362,1.0,0.0,0.606319783197832,518.1466666666666,0.9729975136029728,130.23666666666668,-286.30782608695654,0.2014434930365829,0.8798063249495914,0.21564012910166755,0.976320228363825,0.4731049504950495,0.63296581332908,21.012003744382962,17.57900538987138,-0.14119212660967836,20.642177553656254,20.777998815322487,3.3847495004783883,-0.4765186270847572,-0.6051057977532873
2023-01-04,,0.38915926328199696,0.3123550618130746,0.3240373893157183,0.3625754999830473,0.13393385858383097,0.38255551719224395,0.4369324913568737,0.1780249768250893,0.4761086419753086,0.2908258435488305,0.17578675589161274,0.7650912190385876,0.26178545763929845,,171.61041666666665,153.21583333333334,0.4564209600558591,20.610740183531338,,,,326.06944444444446,,,,,,326.7395833333333,,,135.08333333333334,31.989583333333332,608.7708333333334,,974.0,589.3958333333334,232.6304347826087,255.90625,,,,,,131.90625,,,,336.78125,-284.1979166666667,689.125,0.0,426.78125,0.0,466.90625,-114.86458333333333,48.177083333333336,-0.09375,66.45833333333333,0.0,567.5,-24.510416666666668,68.92708333333333,-200.10416666666666,354.4895833333333,0.0,341.78125,0.0,144.28125,-16.395833333333332,,,169.55583333333334,-60.85041666666666,0.3482440331081238,0.0,436.21374999999995,-4.77625,0.3369956409102896,0.9999740862823144,0.35592239895818795,1.0,0.45925474254742543,1.0,683.7175000000001,1.0,522.9628571428572,-24.12125,0.253461579040892,0.9991404011461319,0.7355208893670432,0.9999837809783313,0.5459861386138614,0.837425897865327,19.965841790736107,18.268512678401134,0.005294823473738515,20.605445360057598,20.500985427046576,4.317480633889066,0.7001761544392462,-0.6132952351239913
2023-01-05,,0.4229366256347416,0.33738292668985675,0.3686749307780266,0.3978264844495463,0.17287683377661797,0.43013355912882395,0.4508218860466923,0.20451641686369673,0.46838950617283953,0.26129748665585856,0.2265438725909923,0.769754905281221,0.2838695790708237,,182.795,136.67583333333332,0.42654235128518153,20.293275043609892,,,,92.73611111111111,,,,,,331.4791666666667,607.8295454545455,,139.89772727272728,36.28125,605.0520833333334,,,775.7333333333333,238.2875,266.1354166666667,,,,479.90384615384613,,77.525,,,-723.375,227.4375,-171.89583333333334,547.2708333333334,-15.4375,338.03125,-70.4375,264.2604166666667,-215.90625,70.11458333333333,0.0,37.677083333333336,-42.427083333333336,459.9895833333333,-41.114583333333336,110.0,-343.5416666666667,229.94791666666666,-1.625,148.28125,-30.96875,127.22916666666667,-49.8125,,-214.25,175.80083333333334,-130.05416666666667,0.2845062513059831,-68.03875,386.91833333333335,-118.79625,0.24720770054139582,0.9239712254078819,0.49431421794335145,1.0,0.2461382113821138,0.7216043360433604,525.6016666666667,0.9920831479269615,109.04999999999998,-260.4525,0.15344297661091486,0.9479438607662103,0.3336695355926125,0.9379946801608927,0.506393399339934,0.7193223808384507,20.48471560040485,18.767607571388044,0.08044476790487816,20.212830275705013,20.610740183531338,4.954808267934236,1.391908744971488,-1.212303393344712
2023-01-06,,0.4299115307136027,0.33166093038067707,0.3744259065007229,0.4046475174007178,0.1675804185276258,0.42159361196058437,0.4585864361185565,0.18701892530908557,0.46520987654320983,0.24729324876513356,0.21868180241416704,0.7573630020998442,0.26457515575532004,,174.21916666666667,126.37833333333333,0.41909688171971277,19.10907157776306,,,,213.3375,,,,,,310.2916666666667,,,78.8375,38.364583333333336,604.4895833333334,,839.1388888888889,772.4239130434783,123.11904761904762,335.6041666666667,,,,991.0,,87.7875,,,600.2,387.9270833333333,-251.61458333333334,561.125,0.0,55.21875,-140.26041666666666,303.375,-132.51041666666666,64.98958333333333,0.0,0.0,-102.30208333333333,550.78125,-24.885416666666668,57.15625,-262.1979166666667,331.4166666666667,-3.8958333333333335,68.73958333333333,-51.614583333333336,128.98958333333334,-21.15625,,434.5254545454545,292.09166666666664,-194.77166666666665,0.3548718975644865,0.0,77.55166666666666,-360.34125,0.36518041357057535,0.9661343989054045,0.4799747686154132,1.0,0.0,0.33207046070460705,718.6570833333334,0.9989265946899616,215.18869565217392,-85.91624999999999,0.27859290664356634,0.9632171283030883,0.17574412766720457,0.8996204748929545,0.5444079207920792,0.7901467421644469,20.086429004218015,19.01408073740158,-0.0045862715719636364,19.113657849335024,20.293275043609892,3.7371709073150794,0.23548731797880676,-2.1403327406795625
2023-01-07,,0.4099540131450692,0.31159005356588765,0.319230242206031,0.38427523648992284,0.1422483732289523,0.3623764153321714,0.4270696767082313,0.16337574255191348,0.4802475308641975,0.2801084596641921,0.17890545756326318,0.7785324798482693,0.249470364118313,,188.60708333333332,141.58791666666667,0.4498872033319769,20.94576695303865,,,,245.79545454545453,,,,,,298.3125,948.25,,28.208333333333332,33.541666666666664,602.2604166666666,,576.3020833333334,581.0729166666666,226.7608695652174,317.2395833333333,,,,,,36.236111111111114,,,243.65277777777777,343.1770833333333,-565.46875,419.2604166666667,-1.125,117.79166666666667,-130.11458333333334,321.03125,-79.0625,46.21875,0.0,0.0,-137.40625,517.3854166666666,-48.177083333333336,0.0,-751.8636363636364,375.3020833333333,0.0,184.09375,-4.072916666666667,40.291666666666664,-85.34375,,1.764705882352942,22.707916666666666,-228.78333333333333,0.4351593879872768,0.0,161.37958333333333,-188.37833333333333,0.35958935099721284,0.9993583763501047,0.38675526719687453,1.0,0.0,0.11001084010840108,728.7116666666666,1.0,0.0,-679.5033333333333,0.36065461118144865,1.0,0.4313474986551909,0.9720384066433113,0.2949234323432343,0.4586350586171146,20.084535650080788,19.174222496400137,-0.015068953401127683,20.960835906439776,19.10907157776306,2.6917917404360465,0.2316816259042381,9.899368839970661
2023-01-08,,0.39612169400581126,0.2817322767135368,0.2943664417543163,0.3698409354005918,0.10716406550576267,0.33399441539793706,0.4142203098900672,0.13852954757713684,0.45357654320987656,0.23437337049783358,0.1299305345153882,0.7594255910045384,0.23160256801372137,,164.28166666666667,99.32125,0.40127595324024967,16.75931693208709,,,,160.796875,,,,,,308.15625,,,142.3068181818182,34.739583333333336,603.3958333333334,,570.1666666666666,579.8958333333334,151.8625,329.0416666666667,,,,,,105.71428571428571,,,518.0294117647059,356.2395833333333,-368.3645833333333,357.46875,-0.8333333333333334,160.38541666666666,-96.3125,351.0833333333333,-71.03125,44.208333333333336,0.0,2.4791666666666665,-102.26041666666667,557.6770833333334,-63.604166666666664,0.0,-714.4895833333334,326.4479166666667,0.0,118.57291666666667,-10.302083333333334,23.895833333333332,-116.02083333333333,,332.93882352941176,126.13708333333334,-239.505,0.3447019166028186,0.0,205.525,-176.69416666666666,0.44665609212519836,0.9485089246843709,0.291750965071392,1.0,0.01643631436314363,0.3313008130081301,830.7725,1.0,4.0945833333333335,-601.4304347826087,0.287667838342107,0.9924137748063249,0.3184956069571454,0.9361943687556766,0.16267722772277224,0.5160678682510568,18.914065796125296,19.639443346934268,-0.13915536561449957,16.89847229770159,20.94576695303865,3.602616411363614,-0.6643603466240031,-19.63110227739659
2023-01-09,,0.43813996342403055,0.34828646318161777,0.37719360417316355,0.41361881650900667,0.1854067345812214,0.4296964914011377,0.4581749164821505,0.19473781971829027,0.4756811728395061,0.31931842961024676,0.24013179560813033,0.7723418907629434,0.2781694258577559,,157.86875,138.47666666666666,0.4271330189035874,18.856465450607466,,,,112.29166666666667,,,,,,342.9375,665.5,,80.475,35.989583333333336,600.0416666666666,,644.5,768.0892857142857,265.32894736842104,332.3541666666667,,,,722.9583333333334,,115.13095238095238,,,297.17105263157896,356.96875,-82.1875,281.90625,-8.052083333333334,82.48958333333333,-266.6979166666667,299.78125,-138.07291666666666,68.95833333333333,0.0,0.0,-78.23958333333333,382.8229166666667,-43.104166666666664,9.4375,-621.1145833333334,342.6145833333333,-0.13541666666666666,79.96875,-155.30208333333334,47.697916666666664,-76.02083333333333,,173.93894736842105,166.44166666666666,-53.47083333333333,0.29997707274035895,-4.597916666666666,170.0525,-403.1154166666667,0.3369226015957474,0.9635103758525614,0.48139912097111753,1.0,0.0,0.496739837398374,548.3225,0.9704086551597618,69.68416666666667,-488.9291666666666,0.3264781990626596,0.9746041600339596,0.19080598888291192,0.7451991695860906,0.2592891089108911,0.6191622138926549,17.473880769284715,19.717353193604676,-0.027456196305958375,18.883921646913425,16.75931693208709,4.193116606874847,1.149648741491523,11.012169875141337
2023-01-10,,0.4338502357943205,0.35077899172015087,0.3799140513518366,0.40914966554778953,0.18175590906809855,0.43244083829316143,0.45905834838596893,0.19253793915153783,0.4703046296296296,0.349553694170293,0.23382523414961862,0.7993288401183137,0.27851390103520507,,166.58041666666665,138.68083333333334,0.42896116992770783,19.416326465521475,,,,139.90277777777777,,,,,,368.9375,769.5961538461538,,87.0125,37.145833333333336,598.125,,947.5,759.7083333333334,225.66666666666666,324.6979166666667,,,,745.6666666666666,,86.5625,,,688.7794117647059,316.6145833333333,-27.385416666666668,414.4166666666667,-0.010416666666666666,104.98958333333333,-110.07291666666667,229.53125,-279.125,73.48958333333333,0.0,4.364583333333333,-63.697916666666664,363.46875,-84.10416666666667,35.5,-311.3645833333333,349.625,-17.104166666666668,100.32291666666667,-77.72916666666667,75.1875,-25.895833333333332,,565.8592857142858,199.16708333333335,-110.29333333333334,0.32119422000882264,-7.039583333333333,162.72208333333333,-353.11791666666664,0.26802067335784346,0.9274006468063934,0.5277487093623552,1.0,0.03516260162601626,0.5707940379403794,432.355,0.9825737527030297,187.19916666666666,-158.15458333333333,0.3113581717420759,0.9552706144539954,0.23377263761879144,0.8636304658103023,0.49195907590759075,0.8407834223888137,19.29542161721917,19.47212717543842,0.0043836693407686145,19.411942796180707,18.856465450607466,4.778548477526899,0.7273283469211411,5.631421126736508
